SEMBOL,ACKL,%FARK,SON,ALIŞ,SATIŞ,FARK,YÜKSEK,DÜŞÜK,T.ADET,T.HACİM,SAAT,G.HACIM,7GUN.ORT.HACIM,30GUN.ORT.HACIM,52HAFTA.ORT.HACIM,BUYIL.ORT.HACIM,NETFARKHACIM,HALK.ACK,IHRYUZDE,VA.IPT.VOL.AOF,VA.IPT.AL.VOL.AOF,VA.IPT.SAT.VOL.AOF,BORSA,SEKTOR,H.GRUP,ISL.TURU,XU030 DAKI AG.,XU050 DEKI AG.,XU100 DEKI AG.,XUTUM DEKI AG.,BORSASEMBOLU,G.ADET,BU.YIL.ORT.ADET,30GUN.ORT.ADET,7GUN.ORT.ADET,52HAFTA.ORT.ADET,7GUNLUK.YUKSEK,7GUNLUK.DUSUK,30GUNLUK.YUKSEK,30GUNLUK.DUSUK,BU.YIL.YÜK.,BU.YIL.DÜŞ.,52HAFTALIK.YUKSEK,52HAFTALIK.DUSUK,G.YÜKSEK,G.DÜŞÜK,5YIL.YUK.,5YIL.DUS.,7GUNLUK.F,7GUNLUK.F%,30GUNLUK.F,30GUNLUK.F%,BU.YIL.FARK.,BU.YIL.FARK%,BU.HAFTA.FARK,BU.HAFTA.FARK%,BU.AY.FARK,BU.AY.FARK%,YABANCI PAYI %,YABANCI PAYI HAFTALIK DEĞ. %,YABANCI PAYI AYLIK DEĞ. %,YABANCI PAYI YILLIK DEĞ. %,YATFONORAN,EMEKLILIKYATFONORAN,TEOESLESME FARK(%),OD.SER,N.KAR,PIY.DEG,PIY.DEG.($),PIY.DEG.(E),F/K,PD/DD,PD/EFK,FD/FAVOK,PD/EBITDA,5YILLIKGETIRI%,NETBORC
ENTRA,IC ENTERRA YEN. ENERJI,-3.75,12.32,12.32,12.35,-0.48,12.94,12.32,18349966,231629455.45,18:19:01,231629455.45,250903591.54189277,355832535.16172373,216789407.3588626,273537503.5424,-4888634.839999962,20.020000457763672,,,,,,ELEKTRIK,,S,0.0,0.0,0.0,0.09854130446910858,,18349966,26594840.0,28849110.0,19337410.0,22151750.0,13.36,12.32,13.65,11.44,13.65,7.4,13.65,7.36,12.94,12.32,16.17,7.36,-0.83,-6.311787072243346,0.9,7.88091068301226,4.41,55.75221238938053,-0.73,-5.593869731800766,0.55,4.672897196261682,4.262976,41.19293,45.793415,-16.049555,23.9239,2.40139,0,1845000000.0,-561257000,22730400000.0,553654591.8665601,473989230.0198183,0.0,0.8,,12.44177205483767,8.532703964692615,,10413426000.0
EPLAS,EGEPLAST EGE PLASTIK,-2.7777777777777777,7.0,6.96,7.0,-0.2,7.25,6.9,4733796,33323355.68,18:19:01,33323355.68,48067257.48050003,50797396.917,23813116.668104365,27574594.393648,,71.65,13.443701625059086,,,,,KIMYA,,,,,,0.02082424983382225,,4733796,4753906.5,7782503.0,6888122.0,4120984.0,7.28,6.67,7.28,5.99,7.28,4.41,7.28,4.41,7.25,6.9,11.809608,2.1911275,0.3,4.477611940298508,0.6,9.375,0.9,14.754098360655735,0.19,2.790014684287812,0.41,6.22154779969651,3.040148,2.8331144,46.363403,79.34974,0.0,0.0,0,190615223.0,-91811976,1334306561.0,32500226.791668795,27822055.673446614,0.0,0.43,,0.0,0.0,213.41491971429096,116304110.0
ERBOS,ERBOSAN,2.127659574468085,192.0,192.0,193.0,4.0,205.5,189.0,648745,129433741.2,18:19:01,129433741.2,49612449.84461685,30723789.491023727,19928366.607962698,16011129.58144,,58.25,0.0,,,,,METALANA,,,,,,0.04494756832718849,,648745,93663.01,167677.28,254615.25,109891.67,205.5,182.8,205.5,165.9,205.5,135.3,220.0,135.3,205.5,189.0,335.62027,19.58188,8.9,4.860731840524304,25.5,15.315315315315315,0.9,0.4709576138147567,8.4,4.57516339869281,22.6,13.341204250295158,1.5422766,4.5736666,7.215012,-25.642712,24.01371,0.0,0,20000000.0,-183927580,3840000000.0,93532837.5768175,80069076.25933123,0.0,1.34,,10.875292705366771,9.193146851849711,822.9278347343891,702636451.0
ERCB,ERCIYAS CELIK,0.0,82.55,82.5,82.55,0.0,84.6,82.0,971559,80881238.25,18:19:01,80881238.25,42072119.48549998,52787919.578782454,45774052.05919555,35750012.521707,,21.079999923706055,76.04259490966797,,,,,METALANA,,,,,,0.02922351099550724,,971559,429861.3,638974.7,512116.0,507771.9,84.6,80.75,89.1,79.45,105.2,62.85,116.5,62.85,84.6,82.0,237.5,28.05325,1.85,2.292441140024783,2.55,3.1875,-17.65,-17.614770459081836,1.65,2.03955500618047,1.65,2.03955500618047,2.9703164,2.4026437,-21.138607,-66.04283,0.0,0.0,0,77770481.0,-85648430,6419953206.55,156373692.16445178,133873080.85805348,0.0,4.47,,14.220416794137806,8.111027523675002,,4835638040.0
EREGL,EREGLI DEMIR CELIK,-0.3369272237196766,29.58,29.58,29.6,-0.1,30.1,29.58,169070592,5050443595.42,18:19:01,5050443595.42,7185501242.123805,5068539953.450819,4251819513.934474,4349585400.12,,47.24,24.569546750251043,29.908726,29.828124,29.993991,,METALANA,,,4.1040940284729,3.5340096950531006,2.9770357608795166,2.1543619632720947,,169070592,178174830.0,178615620.0,241467040.0,173536620.0,30.38,29.14,30.38,26.42,30.38,19.911795,30.38,19.91179372570464,30.1,29.58,30.38,3.1729586,0.02,0.06765899864682003,3.16,11.960635881907644,5.40847,22.375373011141622,0.18,0.6122448979591837,2.86,10.703592814371255,17.949827,-6.66382,-0.25678155,2.847192,16.75599,6.53242,0,7000000000.0,1732944000,207060000000.0,5043465976.212457,4317474721.421126,39.60977882914136,0.78,,16.729907339730072,13.402701667745044,784.8501273879062,51402413000.0
ERSU,ERSU MEYVE VE GIDA SAN A.S.,-1.9565217391304348,18.04,18.02,18.04,-0.36,18.48,17.99,617665,11224359.0,18:19:01,11224359.0,16362344.01430642,28437292.21767133,25471599.7061122,11064090.907788,,65.89,0.0,,,,,GIDA,,,,,,0.009150263853371143,,617665,654189.06,1503334.2,894550.75,1370733.9,18.84,17.99,21.88,16.35,21.88,12.68,24.8,12.68,18.48,17.99,52.0,3.14,-0.36,-1.9565217391304348,1.44,8.674698795180722,0.42,2.383654937570942,-0.22,-1.2048192771084338,0.85,4.944735311227458,0.47436363,-14.981171,-63.58615,-24.682455,0.0,0.0,0,36000000.0,-86053770,649440000.0,15818741.15517926,13541682.522359394,0.0,1.61,,312.50025243325734,369.6510815720626,338.92944038929437,-100408294.0
ESCAR,ESCAR FILO,-9.971830985915492,31.96,0.0,31.96,-3.54,35.48,31.96,11194115,366810424.82,18:19:01,366810424.82,242851837.9456369,231039818.5446226,69900352.65354542,79631586.64395,-8296959.739999671,20.3799991607666,,,,,,LEASING,,S,0.0,0.0,0.0,0.0692768320441246,,11194115,1720371.0,6146273.0,7308771.0,1568546.0,36.26,30.34,56.7,30.22,78.28207,30.22,78.2820627373393,30.22,35.48,31.96,78.28207,1.571027,1.26,4.1042345276872965,-16.42,-33.93964448119058,-13.92167,-30.342552919281275,0.76,2.435897435897436,-14.54,-31.268817204301076,17.199389,8.716495,-10.891943,-8.360253,46.25992,0.52709,0,500000000.0,-233542900,15980000000.0,389232058.3019934,333225455.5888457,0.0,2.4,,27.17413221118458,30.348056238045835,,-1671253854.0
ESCOM,ESCORT TEKNOLOJI YATIRIM A.S.,-2.6627218934911245,3.29,3.28,3.29,-0.09,3.39,3.28,18827206,62487701.28,18:19:01,62487701.28,78161113.20021941,103562417.60201576,68132926.5115377,82951489.6068,,65.75,0.0,,,,,BILISIM,,,,,,0.03066188469529152,,18827206,25933800.0,29328066.0,23211292.0,20544562.0,3.49,3.28,3.86,3.23,4.1243854,2.21,5.106719442720729,2.21,3.39,3.28,7.3338165,0.22980237,-0.04,-1.2012012012012012,-0.49,-12.962962962962962,-0.582596,-15.044068629931964,-0.07,-2.0833333333333335,-0.37,-10.10928961748634,0.6767264,24.294834,0.9807014,-31.595398,6.75462,13.50964,0,704842185.0,6822538,2318930788.65,56483379.37674004,48352772.43659583,0.0,1.19,,5.5678131667222726,5.570133168805857,1292.971126968683,-965852.0
ESEN,ESENBOGA ELEKTRIK,4.526748971193416,10.16,10.15,10.16,0.44,10.53,9.37,123301144,1227110945.08,18:19:01,1227110945.08,1948995137.244935,598565668.2201899,144335754.4273955,190806878.1888,,37.47999954223633,,,,,,ELEKTRIK,,,,,,0.148302361369133,,123301144,26537400.0,45188100.0,161081000.0,23918210.0,15.48,9.37,20.3,9.37,20.3,3.357143,20.3,2.61285714285714,10.53,9.37,20.3,0.3267649,-4.65,-31.397704253882512,-3.1257142857143,-23.52688172043019,6.825714,204.7129130494505,-1.84,-15.333333333333334,-3.44,-25.294117647058822,3.1120305,-65.13077,-68.8989,-90.79789,56.59505,0.01795,0,1820000000.0,318357323,18491200000.0,450398487.8894757,385590647.33319545,0.0,1.75,,64.55986631964255,52.28090555548647,,4342937768.0
ETILR,ETILER GIDA VE TICARI YATIRIMLAR,4.214559386973181,5.44,5.44,5.45,0.22,5.64,5.24,37277028,205179540.25,18:19:01,205179540.25,240659111.30497205,266689845.8958553,121693398.48773354,112506995.68009,,66.5199966430664,17.375364303588867,,,,,YIYECEK,,,,,,0.016980193555355072,,37277028,21496190.0,48905570.0,41210450.0,21540640.0,6.34,5.22,6.53641285604016,4.58753264100641,7.800995,2.534639,9.32469840713714,2.53463915606917,5.64,5.24,9.324698,0.3521211,-0.32999928833026,-5.719225806451637,0.59517137554812,12.284673446327623,1.739317,46.99989164162399,-0.14,-2.508960573476702,0.332401,6.507969791677068,0.21002412,-96.29246,-92.43635,0.0,0.0,0.0,0,240000000.0,-12867240,1305600000.0,31801087.3165884,27225228.711939733,28.595207849664902,4.04,,10.966900410893496,9.034844491889496,1568.5171667106288,279195974.0
ETYAT,EURO TREND YAT ORT,-1.25,15.8,15.8,15.9,-0.2,16.38,15.55,270453,4331197.38,18:19:01,4331197.38,6469345.423446084,6405664.455213693,4121994.7054421194,4462689.272136,,91.57,0.0,,,,,YATIRIMORTAKLIGI,,,,,,,,270453,352733.8,411956.75,418563.25,331180.62,16.38,14.68,16.94,13.41,17.1,8.7,17.1,8.7,16.38,15.55,19.06,1.5492103,0.4,2.5974025974025974,-0.36,-2.2277227722772275,3.46,28.038897893030793,0.62,4.084321475625823,0.11,0.7010834926704907,,,,,0.0,0.0,0,20000000.0,-12860896,316000000.0,7697252.446252596,6588039.664168423,0.0,4.8,,62.82177455871842,77.87368486132412,888.9692374233471,-61078446.0
EUHOL,EURO YATIRIM HOLDING AS,-1.3574660633484164,10.9,10.89,10.9,-0.15,11.0,10.9,632729,6914011.0,18:19:01,6914011.0,10349789.114955803,12512645.056619028,18541800.61195985,15368620.4704,,88.65,0.0,,,,,HOLDING,,,,,,,,632729,1253696.5,1136061.0,939533.25,1867436.0,11.2,10.9,12.51,9.67,20.84,7.03,20.84,4.95,11.0,10.9,20.84,0.89945954,-0.08,-0.7285974499089254,0.26,2.4436090225563913,1.9,21.11111111111111,-0.3,-2.6785714285714284,-0.1,-0.9090909090909092,3.3064444,-13.746094,-13.746094,-37.757298,1.06041,0.0,0,150000000.0,18192300,1635000000.0,39825828.37723025,34087056.883896776,0.0,2.44,,0.0,0.0,1061.043187717569,-4203234.0
EUKYO,EURO KAPITAL YAT ORT,1.343283582089552,13.58,13.43,13.6,0.18,14.0,13.3,299198,4061806.33,18:19:01,4061806.33,4676918.20353319,5332533.030519143,4767423.610015619,4331318.629185,,99.41000366210938,,,,,,YATIRIMORTAKLIGI,,,,,,,,299198,346675.5,380200.7,345015.8,369013.6,14.19,13.08,16.1,12.57,16.25,10.0,16.8,10.0,14.0,13.3,36.2,1.748206,0.5,3.8226299694189607,-2.42,-15.125,-1.97,-12.668810289389066,-0.05,-0.3668378576669112,-1.42,-9.466666666666669,,,,,0.0,0.0,0,20000000.0,-12496210,271600000.0,6615483.544106471,5663581.585602658,0.0,3.63,,39.0208920898085,50.97782822780905,609.4210382517944,-63704241.0
EUPWR,EUROPOWER ENERJI,-2.3333333333333335,29.3,29.28,29.3,-0.7,30.24,29.3,7980087,237650791.6,18:19:01,237650791.6,383496977.7108178,262240720.6147607,252607055.04079837,232373427.21187,-19519721.779999852,30.219999313354492,6.678548336029053,29.876534,29.677964,30.044221,,METALESYA,,S,0.0,0.0,0.156394666139,0.113176575474,,7980087,7382233.0,8329159.0,12391080.0,7928188.0,31.9,29.3,33.98,29.3,40.18,23.3,40.18,23.3,30.24,29.3,86.0,14.88667,-0.6,-2.0066889632107023,-2.58,-8.09284818067754,-3.88,-11.693791440626883,-1.38,-4.498044328552804,-1.82,-5.848329048843188,11.91498,7.4877563,11.747612,41.92915,4.9782,6.72231,0,660000000.0,216483000,19338000000.0,471025524.2345044,403223115.956776,50.008792527386134,2.13,,13.925025313928744,13.467777618827714,,656549000.0
EUREN,EUROPEN ENDUSTRI,0.8860759493670887,7.97,7.96,7.97,0.07,8.21,7.83,98039246,789970126.94,18:19:01,789970126.94,572230216.277775,609518236.8115294,291853706.53246504,398680307.7993,,37.43000030517578,69.76847076416016,,,,,KIMYA,,,,,,0.13423340022563934,,98039246,68594940.0,85111790.0,75356080.0,51956960.0,8.21,7.32,8.21,6.03,8.21,3.98,8.21,3.70590462072744,8.21,7.83,8.32381,1.436237,0.59,7.994579945799458,1.87,30.65573770491803,3.08,62.98568507157464,0.53,7.123655913978495,1.32,19.849624060150376,7.7445035,15.316377,-5.1082325,115.01941,3.38337,0.35602,0,2100000000.0,842632246,16737000000.0,407670648.29790133,349010916.78288543,12.1273908610904,1.8,,23.132854615649464,21.68130390540189,,1120532434.0
EUYO,EURO MENKUL KIYMET YATIRIM ORT,0.815418828762046,13.6,13.58,13.6,0.11,14.41,13.28,518173,7219479.55,18:19:01,7219479.55,7653439.504445853,6804096.655697922,5961143.8265587585,5666251.849716,,99.62,0.0,,,,,YATIRIMORTAKLIGI,,,,,,,,518173,507809.16,536226.3,562088.25,525143.1,14.48,13.1,14.48,11.35,15.89,8.31,15.89,8.31,14.41,13.28,25.92,1.5382347,-0.37,-2.6485325697924123,1.93,16.538131962296486,-2.1,-13.37579617834395,0.14,1.0401188707280833,2.07,17.95316565481353,,,,,0.55185,0.0,0,20000000.0,-11290055,272000000.0,6625483.118293373,5670717.685613327,0.0,3.65,,21.28404892150044,28.08474832177005,767.7575740560902,-65864583.0
EYGYO,EYG GMYO,3.6144578313253017,4.3,4.27,4.3,0.15,4.31,4.16,14960356,63279646.67,18:19:01,63279646.67,97203489.29998136,122096024.5969982,32068162.82472476,39646958.66885,-1302770.9299999932,31.329999923706055,,,,,,GAYRIMENKUL,,S,0.0,0.0,0.0,0.019573522731661797,,14960356,14617010.0,34741440.0,23372260.0,12357180.0,4.38,4.04,4.38,2.6,4.38,1.92,4.38,1.92,4.31,4.16,4.38,1.671541,0.15,3.6144578313253017,1.56,56.93430656934307,2.097143,95.20105027244163,0.17,4.116222760290556,1.58,58.08823529411765,13.613088,108.12036,880.49054,1645.1989,0.1289,0.00083,0,700000000.0,-146016300,3010000000.0,73315925.87540677,62766496.95384389,0.0,1.44,,5.3690558941263635,4.068688992383538,,962006283.0
FADE,FADE GIDA,-2.8120713305898493,14.17,14.17,14.18,-0.41,14.69,14.16,1197556,17154918.76,18:19:01,17154918.76,30915392.495996673,23483885.57380162,16688142.426953783,14900383.48832,,49.720001220703125,51.22526550292969,,,,,GIDA,,,,,,0.01288419123739004,,1197556,1045459.0,1614697.0,2143332.0,1127567.0,14.84,14.05,15.38,13.86,17.25,11.58,18.08,11.58,14.69,14.16,23.98,3.94958,-0.28,-1.9377162629757785,0.12,0.8540925266903915,-2.02,-12.476837554045709,-0.22,-1.5288394718554554,0.14,0.9978617248752674,4.3602705,163.02312,456.11334,1905.3837,0.26084,0.00038,0,83895000.0,16967103,1188792150.0,28955945.89723105,24789474.7048932,0.0,0.74,,12.918076061655125,12.023746397303292,218.15656895645097,88422697.0
FENER,FENERBAHCE FUTBOL A.S.,1.4162077104642017,12.89,12.88,12.89,0.18,12.97,12.6,32105965,410261893.53,18:19:01,410261893.53,383390472.2697765,427852630.0515202,431709043.51817775,505478400.9775,,37.62,0.0,12.804497,12.70927,12.925294,,SPOR,,,,,0.16409239172935486,0.11874711513519288,,32105965,43697210.0,32779652.0,29856986.0,38988980.0,13.04,12.6,13.72,12.4,14.88,8.884668,14.88,8.238545913333592,12.97,12.6,17.21617,1.9337759,-0.08,-0.6168080185042406,-0.53,-3.949329359165424,2.73671,26.953923309587335,0.01,0.07763975155279504,-0.58,-4.305864884929473,3.3010435,-4.462982,-16.751257,-5.66427,0.23339,0.02197,0,1250000000.0,344831511,16112500000.0,392474620.3805219,335915933.5585907,7.580180550609262,-90.97,0.0,0.0,0.0,507.5634818996516,3350287807.0
FLAP,FLAP KONGRE TOPLANTI HIZMETLERI,-1.8404907975460123,9.6,9.6,9.61,-0.18,9.9,9.54,1659636,16028891.31,18:19:01,16028891.31,20378837.905044083,15565619.236245755,67891896.1873311,30791804.962841,,76.80999755859375,33.85100173950195,,,,,BUROYONETIM,,,,,,0.016582218930125237,,1659636,3253133.0,1600996.0,2084754.0,6491166.0,10.15,9.38,10.7,9.22,11.72,6.81,14.74,6.81,9.9,9.54,17.39405,1.547651,0.14,1.4799154334038056,-0.49,-4.856293359762141,-0.28,-2.8340080971659916,-0.03,-0.31152647975077885,0.2,2.127659574468085,0.8893931,113.64133,-8.896097,-31.566706,0.0,0.0,0,93750000.0,12807709,900000000.0,21921705.411251195,18767391.11576728,73.98881946728049,0.99,,46.04518810544116,46.05008317811624,475.540603490294,-95669.0
FMIZP,FEDERAL MOGUL IZMIT PISTON PIM,-3.467406380027739,348.0,347.5,348.0,-12.5,362.5,346.0,120913,42747124.0,18:19:01,42747124.0,127649787.49475014,51479197.97842364,40836255.10468699,40784816.30252,,22.17,48.85743971157812,,,,,METALESYA,,,,,,0.019384900107979774,,120913,126100.43,156095.62,367325.5,127593.27,375.0,318.5,375.0,304.5,406.75,264.75,406.75,262.64250787927523,362.5,346.0,423.5204,73.99316,29.5,9.262166405023548,42.75,14.004914004914005,22.7523,6.995376139477697,-1.0,-0.28653295128939826,40.0,12.987012987012989,2.483882,35.169193,346.84464,95.4883,0.0,0.0,0,14276790.0,28655343,4968322920.0,121016681.58166902,103585538.83079375,69.76120024150859,8.53,,52.92603673165212,56.19108513540651,297.8804405862745,-288690186.0
FONET,FONET BILGI TEKNOLOJILERI,-3.2276657060518734,16.79,16.79,16.82,-0.56,17.7,16.79,15141540,260675636.57,18:19:01,260675636.57,145209388.7731015,130464261.07943822,123235995.37159488,108749022.5276,,61.61000061035156,5.53271484375,,,,,BILISIM,,,,,,0.03249272331595421,,15141540,6962620.0,7689884.0,8764134.0,7385308.0,17.7,15.81,18.1,15.67,18.57,11.79,22.84,11.79,17.7,16.79,58.6,2.597222,1.01,6.400506970849177,0.2,1.205545509342978,-0.01,-0.05952380952380953,0.73,4.545454545454546,-0.53,-3.0600461893764437,1.909601,-16.64682,60.11269,70.4436,3.85682,1.55171,0,144000000.0,34182861,2417760000.0,58890469.41678521,50416719.49339722,21.14017907106883,1.8,,14.705536982476012,14.567621083467632,499.0485154371841,22889636.0
FORMT,FORMET METAL VE CAM SANAYI,-1.5873015873015874,3.72,3.71,3.72,-0.06,3.79,3.69,38127546,142467545.92,18:19:01,142467545.92,228579885.96149513,267512138.7293854,183872951.98750836,190712892.80295,,93.25,1.2230212688446045,,,,,METALESYA,,,,,,0.07637035846710205,,38127546,51295050.0,69379780.0,60531470.0,53474440.0,3.84,3.69,4.12,3.64,4.676863,2.664183,4.6768630813431,2.03013086491137,3.79,3.69,4.676863,0.3247217,-0.05,-1.326259946949602,-0.01,-0.26809651474530827,-0.869608,-18.947326220452815,-0.07,-1.8469656992084431,-0.14,-3.626943005181347,0.72102034,-51.195835,178.13159,67.470245,0.0,0.0,0,1076261904.0,-37175840,4003694282.88,97519785.14000662,83487662.79418929,0.0,2.11,,0.0,0.0,545.3502169903363,-35762161.0
FORTE,FORTE BILGI ILETISIM,-2.454373820012586,77.5,77.45,77.5,-1.95,80.05,77.45,507164,39897125.1,18:19:01,39897125.1,101655636.6944694,115107358.0169426,57283007.67641315,63539861.203116,,32.79999923706055,0.3341798484325409,,,,,BILISIM,,,,,,0.037142544984817505,,507164,922519.8,1401198.0,1235808.0,927142.9,86.2,77.45,89.8,75.25,89.8,50.85,89.8,41.5712868738113,80.05,77.45,126.8188,13.19667,-7.5,-8.823529411764707,2.3,3.0585106382978724,25.2,48.18355640535373,-4.7,-5.717761557177616,-2.05,-2.576995600251414,1.3982682,-40.181973,-51.73029,241.44664,6.00887,1.87818,0,67000000.0,-55456900,5192500000.0,126476061.4976909,108277420.40957956,0.0,6.18,,18.327947009446813,16.955480713588027,,420308416.0
FRIGO,FRIGO PAK GIDA MADDELERI,-2.985074626865672,7.8,7.8,7.84,-0.24,8.44,7.79,20799124,168000189.36,18:19:01,168000189.36,157678140.9284851,117094453.39953388,40735520.851677485,44313080.51376,,74.18,99.5042329812176,,,,,GIDA,,,,,,0.018155938014388084,,20799124,5887320.0,15243337.0,19966690.0,5338444.0,8.44,7.5,8.44,6.65,8.99,5.99,8.99,5.99,8.44,7.79,10.97,1.987899,0.43,5.834464043419267,0.55,7.586206896551724,0.1,1.2987012987012987,0.14,1.827676240208877,0.88,12.716763005780347,1.2708821,-16.917492,349.03256,-63.85641,0.10038,0.00034,0,147102475.0,-307881630,1147399305.0,27946972.937161896,23921550.131564435,0.0,1.07,,0.0,0.0,282.9247003123291,229871203.0
FROTO,FORD OTOMOTIV SANAYI,-4.142011834319527,113.4,113.3,113.4,-4.9,118.0,113.2,11719379,1346852290.0,18:19:01,1346852290.0,1342263244.8707843,1377833821.7316315,1151221527.475841,1221138300.0124,,17.74,80.64163977106395,115.078824,114.547506,115.591453,,METALESYA,,,2.9577479362487793,2.546898126602173,2.1454970836639404,1.5526105165481567,,11719379,12959719.0,13073884.0,11615038.0,12198029.0,118.3,113.2,118.3,91.2,118.3,78.85,118.3,78.85,118.0,113.2,121.126976,6.2915874,-0.8,-0.7005253940455342,21.9,23.93442622950819,21.23918,23.0457801916259,-1.1,-0.960698689956332,18.25,19.180241723594325,34.52202,0.6468895,7.577849,-8.734454,8.66197,11.28164,0,3509100000.0,12987561000,397931940000.0,9692347824.816168,8296282567.175419,10.718745297962318,2.83,,10.745367256726452,8.752074544689288,1561.6594644327945,90629351000.0
FZLGY,FUZUL GMYO,-4.735595895816891,12.07,12.07,12.15,-0.6,12.73,12.07,6611146,81323923.58,18:19:01,81323923.58,192342603.7576127,180851091.7172092,105519454.05446547,106144951.545,-17592515.90999998,31.86000061035156,,,,,,GAYRIMENKUL,,S,0.0,0.0,0.0,0.094841084128,,6611146,12051250.0,16430080.0,15208320.0,15495450.0,13.17,12.07,13.17,8.22729518385232,13.17,6.487199,13.17,3.44711965804573,12.73,12.07,13.17,2.490576,-0.94,-7.22521137586472,3.77656082270917,45.5367277914111,5.150321,74.43005665436215,-0.55,-4.358161648177496,3.384785,38.97180438250521,1.2261726,-52.746613,124.19021,-22.584944,74.11826,0.00111,0,1250000000.0,176224670,15087500000.0,367509057.1039044,314595566.15733635,102.33461979339768,3.59,,793.9266084220245,759.3289585604259,,687438608.0
GARAN,T. GARANTI BANKASI,-2.4865591397849465,145.1,145.1,145.2,-3.7,149.3,145.0,20049509,2938223582.0,18:19:01,2938223582.0,3242413979.1635365,2958139735.3133187,3097186981.9994955,3352366162.538,,13.98,0.0,146.605016,146.292484,146.811705,,BANKA,,,3.523096799850464,3.0337166786193848,2.555591106414795,1.8493791818618777,,20049509,27087774.0,20159770.0,21873228.0,25758910.0,152.0,145.0,154.5,138.4,154.5,98.75,154.5,93.73417874104967,149.3,145.0,154.5,5.2903895,-3.0,-2.025658338960162,6.1,4.388489208633094,25.1357,20.952650080065485,-4.5,-3.008021390374332,2.3,1.6106442577030813,8.602514,-1.129138,1.2498482,-6.5032945,5.83758,3.40575,0,4200000000.0,53610145000,609420000000.0,14843519752.145226,12705490597.432425,6.037068982503051,1.61,,0.0,,2426.9025434118716,0.0
GARFA,GARANTI FAKTORING HIZMETLERI,8.767123287671232,31.76,31.74,31.76,2.56,32.0,28.3,2805370,86019384.24,18:19:01,86019384.24,54904279.48049992,31797551.27071616,39350911.26942375,53765729.78686,,8.36,0.0,,,,,FINANSAL,,,,,,0.02189217135310173,,2805370,2142049.2,1195470.9,1930498.0,1613884.2,32.0,25.5,32.0,23.2,37.72,14.83,37.72,14.83,32.0,28.3,42.6,1.534,5.86,22.625482625482626,6.08,23.676012461059187,11.36,55.68627450980392,6.16,24.0625,6.4,25.236593059936908,0.53664345,178.73944,238.84402,-5.798005,0.0,0.0,0,397500000.0,962189000,12624600000.0,307494830.2696541,263203926.0220298,7.394829020278582,3.05,,0.0,,1251.4893617021276,0.0
GEDIK,GEDIK YATIRIM MENKUL DEGERLER,-3.4782608695652177,7.77,7.76,7.77,-0.28,8.13,7.73,14193401,111771814.75,18:19:01,111771814.75,220821021.62075076,270316191.6199142,57221308.5723312,83169676.698,,13.53,0.0,,,,,ARACIKURUM,,,,,,0.03705313056707382,,14193401,11379751.0,34715988.0,27154878.0,8299116.0,8.5,7.73,8.54,6.82,10.91,3.1954193,10.91,2.9434617689728633,8.13,7.73,10.91,0.4713255,-0.25,-3.1172069825436406,0.67,9.436619718309858,3.719265,91.81704061114834,-0.56,-6.722689075630252,0.58,8.066759388038943,0.5079752,208.94424,105.88538,-16.554434,8.05423,0.39671,0,2000000000.0,1012008121,15540000000.0,378528056.8698214,323983403.0432757,16.355708236898856,3.53,,10.201583407564687,12.456515285867184,1304.915178020111,-2813117520.0
GEDZA,GEDIZ AMBALAJ SANAYI VE TIC A.S.,-2.459016393442623,28.56,28.5,28.56,-0.72,29.42,28.3,1177997,33696135.9,18:19:01,33696135.9,67082462.67364547,58716693.24329155,31059392.415961567,40437772.69269,,52.61000061035156,32.32937240600586,,,,,KIMYA,,,,,,0.015019319951534271,,1177997,1489531.0,2159092.0,2255220.0,1181976.0,30.68,28.3,30.68,24.7,44.0,19.01,44.0,17.1,29.42,28.3,44.0,3.0675,-0.06,-0.20964360587002095,3.66,14.698795180722891,-0.86,-2.9231815091774305,-1.02,-3.4482758620689657,2.88,11.214953271028037,0.2980546,-60.03429,-74.8061,-78.5021,0.0,0.0,0,46656000.0,23075224,1332495360.0,32456189.71531012,27786068.42340569,33.46632911392405,1.37,,11.1473594221581,12.782532068235753,796.0,-170456053.0
GENIL,GEN ILAC,-5.552918841955387,199.0,198.9,199.0,-11.7,211.4,199.0,4393174,904013249.7,18:19:01,904013249.7,769216272.3024765,568419274.9294976,199305595.41706577,258416841.4308,,23.950000762939453,5.366359710693359,205.230965,205.228861,205.233185,,TOPTAN,,,,,0.41129058599472046,0.2976345717906952,,4393174,1648769.0,2986625.0,3781458.0,1403679.0,216.0,191.5,216.0,166.7,216.0,100.3209,216.0,79.5048695911001,211.4,199.0,216.0,11.03672,-0.6,-0.30060120240480964,25.220081923391,14.512656124209355,79.2139,66.12945909416868,-3.0,-1.4851485148514851,13.2284,7.1207870309562935,24.465261,2.0900195,11.2947645,30.923098,13.21866,13.35559,0,300000000.0,416821591,59700000000.0,1454139792.2796624,1244903610.6792295,99.72704523966227,6.69,,40.31475418146904,39.43464031602532,,1332402105.0
